state,employees,income
Texas,7,222480.08957611135
Texas,11,1665.9315449963096
Texas,10,131805.75196628002
Texas,12,1561.8067903286405
Texas,11,50020.139205714244
Texas,13,12020.958036620099
Texas,18,38221.58240045048
Texas,6,3597.69808713526
Texas,13,19213.403832935135
Texas,8,862.1796243026452
Texas,9,11023.121075162118
Texas,13,3362.065571833876
Texas,11,537.8378852420373
Texas,10,229.6926809927649
Texas,4,443767.89352814516
Texas,9,33796.694959442895
Texas,8,9051.197104289606
Texas,8,57564.66034913013
Texas,11,143241.89707201114
Texas,5,968902.3832223108
Texas,9,63219.31850910855
Texas,6,43143.274530045455
Texas,8,21227.461681656765
Texas,4,25492.166970052305
Texas,10,34258.70214146378
Texas,5,4725.435135063317
Texas,13,2922.3914636223167
Texas,10,32365.629850918576
Texas,11,1503348.2082395158
Texas,7,482.5994761570562
Texas,8,135412.03832903368
Texas,14,2464.657688408653
Texas,9,4751.2090852677975
Texas,17,7543.429457845546
Texas,7,97154.26685974421
Texas,10,23432.519744138983
Texas,10,26598.93315092181
Texas,9,107101.71273442465
Texas,10,2526.4530436853133
Texas,4,601495.310396089
Texas,9,2559177.6104348884
Texas,6,11924.608079573163
Texas,13,2691720.4795123157
Texas,11,4949.719789544104
Texas,10,2921.0713243423684
Texas,13,259237.31786035167
Texas,11,4919.469158493644
Texas,9,3978.8084143405445
Texas,11,12733.616463998855
Texas,9,94.7849101766702
Texas,18,40465.418285918466
Texas,4,5626190.696918376
Texas,10,43559.119486359246
Texas,15,51723.672105304664
Texas,4,35412.85243422026
Texas,6,13946.497491169413
Texas,10,9517.842969550255
Texas,19,34991.01766319754
Texas,5,7486.416886701752
Texas,14,47403.58672406478
Texas,7,2340.6242601163062
Texas,9,92300.11958743024
Texas,11,19815.95852802047
Texas,9,95667.4954199224
Texas,16,1088.5785740520123
Texas,13,33986.217014278554
Texas,7,7563.368221297318
Texas,9,59409.915695815725
Texas,10,85711.5812889895
Texas,5,8028.825487347455
Texas,6,25163.68588842765
Texas,5,160432.7911451805
Texas,12,154740.7557342943
Texas,16,2331.7273684078264
Texas,12,2990.1321329695866
Texas,5,101184.47489548818
Texas,11,82164.53427114952
Texas,9,8287.234984643894
Texas,12,69632.72629862707
Texas,10,7876.878172960227
Texas,11,13625.401031650232
Texas,16,10249.300114326019
Texas,7,76245.98462582169
Texas,16,3597.465144257703
Texas,9,2382.7148059180395
Texas,8,19855.808687819735
Texas,20,2285.3018590728357
Texas,7,72595.04970776256
Texas,18,5548.3005993054785
Texas,8,27231.437757212578
Texas,8,6412.5255957514855
Texas,6,80806.73588315763
Texas,6,2707.5442958160397
Texas,6,8639.90542432173
Texas,18,369305.20995300735
Texas,11,82401.1557897725
Texas,9,513.9059815177204
Texas,11,120297.21928253834
Texas,6,238116.67314628395
Texas,15,11099.394380245009
Texas,5,689438.7674949843
Texas,12,11.820108437732634
Texas,10,1094817.182711535
Texas,15,17809.412716619318
Texas,9,12400.976338156966
Texas,4,8757.981458389115
Texas,11,8092.5430669239295
Texas,9,3835.70487144058
Texas,11,4959.879731312142
Texas,13,85348.24697986672
Texas,14,65792.34138225386
Texas,9,2276.5313025697797
Texas,11,4331.992628090749
Texas,13,263944.2396564321
Texas,9,1634.3784457313257
Texas,11,590.3298271254343
Texas,12,3429.1549643223752
Texas,6,137565.6837142369
Texas,7,407126.5430957727
Texas,10,20591.66387883326
Texas,9,49202.59214606164
Texas,12,10741.861945888018
Texas,10,135066.57159383353
Texas,9,192020.57469306263
Texas,12,15907.871673932903
Texas,11,6564.947827477954
Texas,15,10563.465089089917
Texas,8,30365.48323624595
Texas,5,6427.816541128896
Texas,7,3744.2900376119665
Texas,7,48843.74662385102
Texas,13,97264.08275700005
Texas,15,19715.61167376451
Texas,11,37262307.54339782
Texas,13,5834.474947811423
Texas,8,134779.3156534292
Texas,8,3139.7817591448975
Texas,11,47665.326014353384
Texas,13,23681.154609800215
Texas,8,635902.8414995242
Texas,8,76888.65863262725
Texas,11,11140.277058290498
Texas,8,20823.638760842012
Texas,10,1629.1273955134081
Texas,12,1679.4459082735998
Texas,14,19958.25920926493
Texas,4,1648.2182894259147
Texas,5,2491.479945328317
Texas,11,3485.8169176402903
Texas,15,4734.507073031063
Texas,14,4052.5450746327133
Texas,10,34342.15297302204
Texas,11,3167009.935006786
Texas,12,90707.96666009231
Texas,8,19699.56886084082
Texas,7,17995.37349054737
Texas,9,36485.56370147512
Texas,2,5314.374643100578
Texas,18,44183.99139279709
Texas,11,93220.37104259174
Texas,13,84254.62480901295
Texas,7,46105.953100899984
Texas,11,13821.23893984104
Texas,9,52522.39170903306
Texas,9,31788.87491125951
Texas,7,9104.395732053632
Texas,8,51820.82926065568
Texas,9,1582.7353429178543
Texas,12,11555.129580994851
Texas,11,109003.33286543102
Texas,5,10589.110759120236
Texas,9,132440.08232033197
Texas,9,45992.464864506575
Texas,6,415100.2430948322
Texas,7,30818.538841492853
Texas,16,93182.23300966316
Texas,6,52873.79906625249
Texas,8,132653.11671891357
Texas,14,2202.687992341817
Texas,7,401477.96871085896
Texas,12,20260.92636966621
Texas,10,257857.42501182517
Texas,9,23366.339427528117
Texas,17,10526.744988145238
Texas,14,3532.3801927507448
Texas,13,5295.784184213936
Texas,10,58909.196246105734
Texas,13,78548.66454473873
Texas,10,1913.49201941133
Texas,8,697572.5419667269
Texas,8,113542.71375061764
Texas,10,21781.92507892568
Texas,14,168441.51519894518
Texas,13,33433.016037182
Texas,5,69.95643540931223
Texas,6,26635.760215157905
Texas,13,272769.66193717025
Texas,11,187239.89441100953
Texas,8,2179.0173094212387
Texas,15,6651.817094414329
Texas,11,299.1779177336626
Texas,17,157878.72658794906
Texas,7,2302.2199589354996
Texas,4,32293.04578427213
Texas,14,237.67716218095882
Texas,7,57089.04828801694
Texas,13,2384.20545355009
Texas,9,49435.19679290448
Texas,11,145426.98007870978
Texas,11,9183.606513714489
Texas,12,19276.10473465401
Texas,9,162281.7333209396
Texas,8,648718.2586662214
Texas,10,4086.0348219594052
Texas,13,60839.061568027966
Texas,8,151.95120907254338
Texas,9,26858.003064101682
Texas,10,5086804.750258539
Texas,11,8540.087012898008
Texas,11,943953.353465032
Texas,8,37307.61581170831
Texas,13,47542.29247572248
Texas,9,22666.77195888144
Texas,8,1263.2073068819489
Texas,9,33978.69696891918
Texas,6,31793.7165602201
Texas,8,7987.370986021121
Texas,12,7465.805698018393
Texas,8,3503.828584094662
Texas,12,841.4148368765594
Texas,7,13376.55579522631
Texas,17,531602.819515835
Texas,7,44442.580714185344
Texas,7,46931.80485732123
Texas,9,11009.977529813124
Texas,9,15476.801843845913
Texas,10,65574.77331760319
Texas,8,52928.1569293644
Texas,8,188078.1369415668
Texas,17,1680968.5869038303
Texas,7,12304.706326053785
Texas,6,27454.49734530185
Texas,8,13969.596824138893
Texas,6,4756.852927586479
Texas,7,1165.6896100446618
Texas,13,13485.545201090408
Texas,6,11785.430761255568
Texas,10,705925.6176932914
Texas,14,13928.56078719171
Texas,10,14736.699565157956
Texas,11,4418.720205127251
Texas,5,2943.5173139428266
Texas,5,2177.305434846726
Texas,9,4006.148042709166
Texas,9,1126312.1941559906
Texas,9,3619.442738246154
Texas,6,111613.24641365063
Texas,10,1780.0234761230968
Texas,13,255.67729503686957
Texas,6,1382.7268365771479
Texas,11,529892.3089835494
Texas,6,39639.89800697496
Texas,10,10213.46955881503
Texas,11,100103.46776857809
Texas,8,249405.86576762714
Texas,11,2110.750836420142
Texas,12,9936.765412624914
Texas,6,25349.75390544353
Texas,9,3305.0366674475363
Texas,3,298601.2768755711
Texas,12,597471.2402610369
Texas,11,141201.52960641787
Texas,9,375301.4565915632
Texas,7,252672.69642311818
Texas,8,412112.96003053006
Texas,11,306.3634830089303
Texas,10,38446.36434511902
Texas,8,21798.43366586102
Texas,8,3464.6391098744443
Texas,7,52188.92570554742
Texas,15,47799.01548483095
Texas,7,26683.234631089515
Texas,13,2017.2522920929996
Texas,11,11925.357740363806
Texas,10,11620.243127753984
Texas,4,357985.6918973344
Texas,9,952138.3410303674
Texas,8,10071.252423498543
Texas,5,93100.02671595944
Texas,10,1110.3435759628562
Texas,10,1252.4369846973325
Texas,7,304414.9357181734
Texas,9,119481.62373773448
Texas,10,17289.24250658529
Texas,9,594.772954341643
Texas,15,37050.88056733551
Texas,10,18041.740534261542
Texas,7,77641.2852364019
Texas,11,77002.75318691283
Texas,14,280868.82839039096
Texas,13,5046.749183827289
Texas,7,1886.1709966698977
Texas,7,10582.593639334871
Texas,6,5384.511785551519
Texas,14,64130.72439627263
Texas,10,27897.427418218223
Texas,19,42313.57288652431
Texas,7,499821.6771756479
Texas,10,854715.4062382983
Texas,7,174435.3053169671
Texas,3,1212.8994213511203
Texas,11,266.5044620907419
Texas,11,48907.27879956247
Texas,5,376059.18227646145
Texas,10,4314.695024888111
Texas,6,9110.002873861917
Texas,10,12668.451024325164
Texas,15,14619.326157994114
Texas,12,4663.359649093102
Texas,5,1871.891938768593
Texas,11,9228.378573408441
Texas,10,46795.56313857351
Texas,8,76489.4630657095
Texas,5,1027.5235553968464
Texas,13,8967.486041080243
Texas,5,15941.621692003897
Texas,10,945.8613299354456
Texas,7,100710.20248809792
Texas,11,13279.422335024945
Texas,4,3195.8663202585367
Texas,12,155593.73255127328
Texas,7,1182.3002224794889
Texas,8,1649.8181176321784
Texas,20,100258.28529808795
Texas,5,5928.275996322764
Texas,5,7935.7007540568
Texas,11,51707.206036241274
Texas,8,6527.33072932738
Texas,16,545811.7466414833
Texas,17,10074.881650849182
Texas,12,1719.6087797240993
Texas,15,539832.3603941837
Texas,13,3273.162599715548
Texas,8,1159.520989594961
Texas,5,41473.11322386111
Texas,11,1086009.10335715
Texas,12,4213.44502860049
Texas,10,6024.89023436887
Texas,5,61593.80761496732
Texas,8,2541.77154942896
Texas,13,56651.58511112864
Texas,7,62059.061131956245
Texas,8,4286.768378058861
Texas,5,36975.28654527614
Texas,10,54558.84631484069
Texas,12,14063.545521221387
Texas,5,3231.5377079845684
Texas,15,7365.88862445813
Texas,14,1466.6521986343614
Texas,14,195032.9301784288
Texas,7,13670.500680484764
Texas,13,36199.435631752625
Texas,8,105499.79554531882
Texas,8,76920.23189780257
Texas,6,29786.598646867962
Texas,7,242684.6394499813
Texas,11,435931.9794604637
Texas,15,28193.08008518564
Texas,5,270271.0889653349
Texas,9,411292.7695675806
Texas,13,4879.914561627545
Texas,11,147336.46000308188
Texas,7,42339.86170452171
Texas,10,442.78762941463856
Texas,6,26655.495811152734
Texas,11,74771.6459532832
Texas,12,776828.1648596084
Texas,8,100389.54273008085
Texas,9,49985.65554673616
Texas,9,41926.70276786238
Texas,11,28290.10177038932
Texas,12,2664.017162319497
Texas,7,127144.51247193493
Texas,13,2219.468933477457
Texas,11,23286.01394505808
Texas,13,17939.00889320087
Texas,9,3510.8569949868297
Texas,8,2439.8823902578
Texas,13,148341.45716686512
Texas,16,14713.875996522116
Texas,9,182116.0167928109
Texas,7,227574.37858145463
Texas,12,7751.0296588244955
Texas,8,17484.750896905836
Texas,10,16419.685946145066
Texas,7,45694.54056184971
Texas,13,24629.44729459962
Texas,12,90943.07855147102
Texas,5,53650.480371149104
Texas,7,80469.85350792343
Texas,12,37973.827179112435
Texas,9,217.57123522351722
Texas,12,1237.2323142488115
Texas,7,5915.877243898488
Texas,9,45097.138471881015
Texas,5,160.75710456042975
Texas,9,50807.42321249201
Texas,13,11517.864985524939
Texas,13,6223.287289638259
Texas,13,10460.910658310739
Texas,12,1353.245818513427
Texas,11,4661.718145099805
Texas,8,1413.6992162998465
Texas,13,197765.91079730593
Texas,8,112152.7223613227
Texas,9,4893.737857170339
Texas,8,15317.842343115273
Texas,14,144781.9503644189
Texas,4,19154.06641192525
Texas,8,1890.9539450118814
Texas,7,9668.739493944513
Texas,11,414816.0562721688
Texas,18,55394.707461104255
Texas,13,16391.578164123384
Texas,10,309.33059650554645
Texas,15,2106.043602849644
Texas,7,68280.32138205323
Texas,13,12226.131655396717
Texas,8,343723.34408342553
Texas,14,11369.109554544666
Texas,12,3206.8876030688048
Texas,10,25742.116594202904
Texas,10,33506.617416913
Texas,8,34381.58983422944
Texas,9,17003.8134808456
Texas,15,1881.2126857941396
Texas,10,1808.87497281851
Texas,10,1056.871112714615
Texas,6,44385.752964892345
Texas,10,5738.482947439442
Texas,5,3950.8977335874674
Texas,11,4499.482356072695
Texas,14,719358.7440718493
Texas,7,15573.062178837312
Texas,9,11947.43813447834
Texas,11,340.38008734628716
Texas,5,32106.185191675017
Texas,11,97793.52864034867
Texas,9,38879.64833437312
Texas,12,74914.45642179654
Texas,6,2145.1330603804204
Texas,8,2662210.1339998622
Texas,9,70229.86898049497
Texas,7,3247.562525216907
Texas,8,116194.59039788002
Texas,11,11389.522629976067
Texas,7,485370.9215385236
Texas,5,98355.67217080637
Texas,14,30330.008605406674
Texas,4,510941.53373312484
Texas,11,1811.317958058758
Texas,9,40825.7980474872
Texas,9,93176.8636654227
Texas,6,5319.654999747965
Texas,6,540470.3845091619
Texas,8,40163.44751406166
Texas,12,507.11843107032973
Texas,9,38033.07237566367
Texas,14,4783.032834479759
Texas,11,6755.384113091674
Texas,13,131798.80396927075
Texas,7,5662.227148632213
Texas,7,74550.32199824242
Texas,17,32191.05607712183
Texas,8,9982.646079730011
Texas,11,586396.8493090775
Texas,17,9512.31375736707
Texas,11,2463.6860132647553
Texas,9,96001.44361073598
Texas,13,14171.653374174419
Texas,10,116134.36916823215
Texas,8,146408.4575995193
Texas,12,8955.19060213426
Texas,8,145866.54197248333
Texas,9,7791.634441628342
Texas,11,349509.77701828594
Texas,10,21172.227867725494
Texas,6,5508.686396020635
Texas,15,23743.73311180432
Texas,9,56952.2146616482
Texas,12,23489.03216202035
Texas,8,719.6888875213309
Texas,5,136345.73224899432
Texas,11,58817.94451432009
Texas,8,23343.3927719427
Texas,7,14990.657143579387
Texas,14,72538.21567341595
Texas,3,6864.652752359921
Texas,8,69663.0012107076
Texas,14,178.61546031307938
Texas,10,119812.43448052595
Texas,10,50694.28141203772
Texas,7,17752.447771851424
Texas,7,6561.594043747057
Texas,6,32919.56259037335
Texas,12,4810.945330690655
Texas,9,256911.137395429
Texas,11,11240.050684029906
Texas,8,161049.76674957635
Texas,8,15894.123544297745
Texas,4,238005.5346423721
Texas,12,435.1767602621653
Texas,8,22.80180976569729
Texas,12,73852.87452826706
Texas,14,191313.93461544378
Texas,9,14355.232478836164
Texas,13,7362.343331838109
Texas,12,8661.891464299471
Texas,8,327.83806868690175
Texas,6,40095.160749288785
Texas,13,16365.921583712663
Texas,10,36840.5156696011
Texas,8,1483.0716001950948
Texas,9,407030.2882176203
Texas,11,14953.574563762078
Texas,10,56041.40382768792
Texas,14,62481.23405981435
Texas,15,7111.924568874279
Texas,15,2553.510552901396
Texas,12,291263.65282171057
Texas,12,43051.990854196396
Texas,15,562174.447757774
Texas,10,10872.680892505801
Texas,7,1170.5558047388868
Texas,5,161862.27715949295
Texas,7,696193.1374190295
Texas,14,3636.7289342256254
Texas,12,116657.12065654954
Texas,12,11133.803561894116
Texas,11,24272.350450796497
Texas,13,49360.843095927004
Texas,12,45.67894372330706
Texas,13,8738.501520080777
Texas,10,5638.66372300124
Texas,10,1153.0238681679818
Texas,16,41006.40067157089
Texas,9,570.1480659261675
Texas,6,8753.84919732674
Texas,4,118075.35336292307
Texas,11,20720.306153589656
Texas,9,1072480.5100787745
Texas,10,41148.980009450046
Texas,16,600366.6868978494
Texas,9,20.494455048577976
Texas,6,47411.8606564771
Texas,5,92847.42587031645
Texas,18,166097.50077325632
Texas,11,114503.83806711447
Texas,15,68004.37015858566
Texas,12,6207.9899615905115
Texas,7,1026599.521695725
Texas,11,8745.005171110559
Texas,7,7063.31852965749
Texas,6,113440.48733278937
Texas,15,31353.37747359022
Texas,9,2842.2291696531497
Texas,9,4578.78527153572
Texas,11,7142.883020739005
Texas,10,790547.2492877241
Texas,7,5081.3500685462805
Texas,10,73975.118481731
Texas,13,15889.683547012977
Texas,7,24251.79089594975
Texas,14,3424.9323443829967
Texas,13,6466.7349929992915
Texas,8,61290.93127834661
Texas,9,2964.4841861656096
Texas,9,33370.78426236016
Texas,10,208.5383281521418
Texas,14,32046.846654316898
Texas,8,43292.65777177523
Texas,5,54746.44126074906
Texas,4,4211.579675091067
Texas,9,175158.738094051
Texas,14,2690.474383830107
Texas,11,345898.840867685
Texas,15,1925.3108549781061
Texas,6,89247.146229827
Texas,14,69374.69720868455
Texas,12,39101.159246145486
Texas,13,128.6366825486623
Texas,5,896.530360626076
Texas,8,34685.11154297171
Texas,4,5440.429584431787
Texas,11,711.6177209503206
Texas,8,6337.4842398212895
Texas,13,1139.0960567423435
Texas,3,146512.01041221255
Texas,10,848.8231707840093
Texas,11,2219504.809700837
Texas,11,10804.669681428286
Texas,5,67641.92816044537
Texas,6,5607.800983255233
Texas,10,7857.429391557271
Texas,14,18797.335071047095
Texas,14,497809.39624288486
Texas,16,78869.0129923141
Texas,4,24083.958197906253
Texas,10,1762.1863230093893
Texas,15,156088.55315660356
Texas,15,34089.2585933727
Texas,5,40587.8598544359
Texas,13,32577.345144236835
Texas,9,884.2398113979235
Texas,14,130151.70435602115
Texas,11,13783.370973700386
Texas,10,4243.193965425917
Texas,11,543085.0724828603
Texas,8,52313.420926913015
Texas,13,34060.063677487684
Texas,6,1932.0226159318015
Texas,9,18000.14425693395
Texas,8,46582.176407561274
Texas,9,2969.4202416068624
Texas,10,17496.207594670654
Texas,17,44292.87725928555
Texas,9,6197.161067973488
Texas,9,17186.792671494542
Texas,7,11851.302037133748
Texas,8,248548.73985803913
Texas,7,307983.6340199006
Texas,10,2716.539926531417
Texas,9,68999.17851737648
Texas,10,50658.15019684988
Texas,9,2916.997170408885
Texas,7,18947.743028308712
Texas,11,12971.795924640363
Texas,6,663417.8283474522
Texas,10,22769.847659028677
Texas,14,135643.9424960429
Texas,9,1479.6138883995625
Texas,6,7043.536388661488
Texas,18,45683.85187358028
Texas,11,310582.23031073925
Texas,14,651.4846192060535
Texas,10,7975.957485783348
Texas,8,45034.26935322922
Texas,9,38481.41444702458
Texas,10,13001.10732026802
Texas,16,2925.4855886817354
Texas,12,244609.05028090847
Texas,10,925.372566487465
Texas,9,43176.462797843684
Texas,7,673.7832881481701
Texas,10,749452.361872331
Texas,13,390070.1849277739
Texas,12,17252.345534975473
Texas,9,104916.5956572438
Texas,10,25834.305952533545
Texas,13,27988.2892831028
Texas,10,370.3556633814402
Texas,15,401638.99823089805
Texas,12,5705.5139771407585
Texas,10,350.0161377998058
Texas,8,198477.89402894562
Texas,7,6217.059053605124
Texas,12,23230.778594751828
Texas,7,2249.876215753625
Texas,10,4950.790967302082
Texas,10,535.184541760914
Texas,3,63204.37989610124
Texas,8,213677.1722127064
Texas,13,1994.6031886013036
Texas,11,1558378.3870665054
Texas,12,12239.053316221838
Texas,12,9073.627495681952
Texas,8,35881.6077605009
Texas,4,233728.90491421055
Texas,12,7214.248628806007
Texas,9,4492.320073926356
Texas,12,17940.679785539385
Texas,6,13903.844599151318
Texas,8,3024.5701013286052
Texas,7,3010.0492595937294
Texas,7,51817.239789521445
Texas,5,21766.361426603267
Texas,13,86028.81183379848
Texas,5,239231.47611470186
Texas,9,75.22368686865403
Texas,8,17183.492693238582
Texas,12,11360.140139280249
Texas,7,6660.110137570524
Texas,10,13604.172599556528
Texas,9,1121.9228971409011
Texas,7,7762.024534005084
Texas,4,42309.85625748157
Texas,10,12115.03080201662
Texas,18,27756.168533199445
Texas,7,2679.137147748162
Texas,9,10284.6181741089
Texas,9,1013.7624497973654
Texas,8,42274.33910648149
Texas,14,1844.454980842358
Texas,9,3152.6398842009608
Texas,14,2156.5073310918474
Texas,10,13020.96986736667
Texas,5,3703.1326085725727
Texas,8,1091.9775106274021
Texas,10,5962.965732887376
Texas,10,11323.399590029105
Texas,12,7309.071912117311
Texas,17,172.11302781655036
Texas,7,621134.403674656
Texas,11,18668.170061450353
Texas,9,1633.5716183166537
Texas,9,14184.971443112683
Texas,5,147054.9889328416
Texas,17,296880.6569265849
Texas,14,7361.9740871634995
Texas,8,840.5865980313453
Texas,10,62543.80476532026
Texas,9,20405.743925738177
Texas,10,168570.94412793155
Texas,11,68492.87062326443
Texas,15,8566.039028150857
Texas,8,38555.90880772473
Texas,10,1625.0841543796132
Texas,8,7880.684883378213
Texas,9,261923.5531293207
Texas,15,2992.3449056962886
Texas,4,153342.56901660145
Texas,6,18260.586692593148
Texas,14,55997.22758945313
Texas,6,10946.760979053097
Texas,9,216504.7742372889
Texas,5,50996.115103903074
Texas,15,49359.578661147345
Texas,11,67237.63402194437
Texas,5,110949.44545250254
Texas,9,34020.3219465605
Texas,2,4410.472368495779
Texas,14,504758.51709951507
Texas,6,3151.28907723892
Texas,11,64882.97620955204
Texas,10,4032.2092200912775
Texas,5,643733.0473997786
Texas,11,122239.42071447683
Texas,14,35415.15193302908
Texas,12,188220.4035468902
Texas,14,867.905471741435
Texas,10,148870.47895509182
Texas,11,4732.945119418758
Texas,8,58474.98932771675
Texas,5,3319.639699677665
Texas,9,2432.4515306642907
Texas,7,1491.7145122567215
Texas,8,15558.045709710083
Texas,11,8177.132523496747
Texas,9,376939.1826567027
Texas,7,2209.5645464561076
Texas,13,2254.102448976738
Texas,12,4012.1692334271816
Texas,8,86197.0061575262
Texas,7,75321.336082253
Texas,11,19372.89064823988
Texas,13,49825.694916630164
Texas,10,919584.7066457728
Texas,6,4893.478890032383
Texas,14,13319.183146172732
Texas,7,51213.95644057464
Texas,9,124567.50064334544
Texas,10,31644.876720969332
Texas,15,22776.433910238757
Texas,13,5470.520767851759
Texas,7,1013187.0745749882
Texas,8,1305146.2951126306
Texas,12,1844.416966625784
Texas,10,19507.17133332049
Texas,8,1074.48695901388
Texas,5,4816.157393883409
Texas,10,26290.510975055335
Texas,14,1919.990739759278
Texas,9,809859.2929378779
Texas,11,33920.60503606941
Texas,14,6136.4772935894825
Texas,9,5491.729188043692
Texas,11,273107.69335641264
Texas,12,4318.654670298542
Texas,12,12369.167715789892
Texas,5,42574.142568876945
Texas,10,9150.663497249521
Texas,11,170823.76060199377
Texas,12,76076.96099742559
Texas,8,18760.977725038672
Texas,11,2257.8319991606536
Texas,9,141446.80981160828
Texas,14,33430.08097909086
Texas,11,7108.93334301188
Texas,7,318641.7580815837
Texas,7,164.85845223968272
Texas,10,1750081.2697605118
Texas,3,405453.4913483055
Texas,10,360427.17253865645
Texas,13,56036.03844235642
Texas,10,51248.97909502464
Texas,10,182524.61448702746
Texas,2,37659.67207332717
Texas,13,4585.329928006953
Texas,14,5539.515204254386
Texas,13,36355.747640863185
Texas,14,2619.839919517229
Texas,9,7531.0431455852
Texas,5,14229.519127986323
Texas,5,627217.5388730905
Texas,8,28251.80819509935
Texas,10,81323.60404294798
Texas,9,11148.31158362448
Texas,8,95434.80380839497
Texas,13,2310.180159619413
Texas,11,268131.92789576773
Texas,11,133.87081160820844
Texas,5,209069.01285362986
Texas,10,117118.02247098122
Texas,11,352083.9860307893
Texas,7,105103.20932361197
Texas,11,4915.921901990691
Texas,12,1018.5899403127481
Texas,7,381360.4346794092
Texas,11,89953.13952086902
Texas,6,7231.798730130125
Texas,12,14199.658229894827
Texas,9,43310.71860219028
Texas,7,202923.03001680406
Texas,12,15736.563636501038
Texas,8,208.37775415664942
Texas,5,87135.77676059293
Texas,6,573521.3118400124
Texas,14,1944.2432295927388
Texas,8,20006.863273479725
Texas,11,3082.993585359627
Texas,17,84175.3935601894
Texas,10,7288.226964886008
Texas,9,133363.07547674442
Texas,15,2336.2602071650417
Texas,4,18724.62196919197
Texas,7,848.0766139553272
Texas,9,3783.8328918727084
Texas,13,9309.822451703914
Texas,14,105932.63738202721
Texas,8,34773.64475631709
Texas,11,5520.156159963255
Texas,10,7973.4610276191
Texas,9,610129.0216061121
Texas,11,12880.503673113019
Texas,7,1724.325392692225
Texas,10,515755.73953951086
Texas,16,79625.7454582833
Texas,13,8066.91198318271
Texas,7,771.5625485678311
Texas,7,65214.79328505172
Texas,8,4595.554420708304
Texas,7,11363.298332327906
Texas,19,1152482.090047018
Texas,17,108393.47268775837
Texas,6,51328.597400621184
Texas,12,33182.02096852818
Texas,9,3791.8972956765797
Texas,8,11130.966765047491
Texas,12,13273.837659691742
Texas,17,32517.532260377106
Texas,9,6459.493346237813
Texas,12,5570.118114659622
Texas,7,9417.021601442086
Texas,10,961.0151425552233
Texas,15,3361.484889797136
Texas,13,266651.05806628225
Texas,5,210371.44488830524
Texas,9,12976.745466132616
Texas,15,63249.42997523326
Texas,17,52505.71450606749
Texas,9,271571.3863749526
Texas,2,12589.184548317124
Texas,4,24026.251428684183
Texas,15,5175.877921320049
Texas,4,31128.200260492566
Texas,12,1725105.3303193876
Texas,6,41912.915200682044
Texas,12,513206.2808555298
Texas,10,11544.726088414076
Texas,11,7502.486733736462
Texas,8,13130.617302147162
Texas,6,646747.9959764424
Texas,12,62804.083672221015
Texas,12,215.69495725759157
Texas,12,51608.39751566098
Texas,8,135364.73280848633
Texas,7,49218.80326059595
Texas,14,22388.244638832955
Texas,10,724.696881951628
Texas,14,1537.2019256688595
Texas,12,21618.305481815638
Texas,8,76849.22535176645
Texas,13,31589.443181812912
Texas,12,141050.28903452435
Texas,16,104470.90611873157
Texas,11,1910.0659142207917
Texas,12,319702.34037239593
Texas,12,18855.08483725139
Texas,7,13181.402869673086
Texas,8,423155.8142906737
Texas,18,9106.936878507706
Texas,10,17173.61547525715
Texas,9,78018.53932788188
Texas,5,17201.769095898122
Texas,13,124897.58015645777
Texas,13,8541.329860492307
Texas,8,8028.123950387358
Texas,14,2426.4529900441316
Texas,5,2833.6234410809448
Texas,8,13315.31997588458
Texas,7,32873.179446446986
Texas,9,3064.2030118817697
Texas,6,484.559963785435
Texas,8,49302.84099280777
Texas,10,214732.86234298637
Texas,14,89225.13456767837
Texas,9,11057.824551243168
Texas,12,16355.425605913286
Texas,9,15621.91493122549
Texas,7,5297.5445460582605
Texas,10,1986.1690213108036
Texas,13,90124.32350660626
Texas,9,308193.8573764674
Texas,6,182703.6530243024
Texas,13,19659.886235773225
Texas,10,8234.091455344318
Texas,7,415.15710824383393
Texas,13,222478.15329840538
Texas,7,2922.062891987421
Texas,6,15478.696828984528
Texas,13,10397.46058556633
Texas,11,20382.855693677106
Texas,8,926145.8761285351
Texas,14,12169.193657123618
Texas,10,1851554.2549739748
Texas,13,386691.90263552964
Texas,10,46278.35519249978
Texas,12,340.2629239017535
Texas,8,5670.949565879999
Texas,13,3819.1015349484924
Texas,12,1105.9595674734194
Texas,6,142868.1699268582
Texas,9,1466.5540816127645
Texas,9,110303.14284810773
Texas,9,54352.152660602864
Texas,11,240120.51098868088
Texas,11,39233.243852478096
Texas,15,15603.190860771612
Texas,10,31784.169084273795
Texas,10,675597.5618933816
Texas,7,46217.45696007115
Texas,14,69702.684676792
Texas,15,42953.155958304014
Texas,14,77400.3268786783
Texas,10,210.37409179185124
Texas,6,1910.1857413337743
Texas,16,18742.741174292143
Texas,9,4156.018444026799
Texas,11,3609.3196069217734
Texas,8,13693.263353543449
Texas,10,16185.09393313651
Texas,13,9865.005623938368
Texas,14,41939.8494222928
Texas,5,29201.30503028175
Texas,9,330172.9247240958
Texas,13,3633.232561138842
Texas,9,18317.235678770117
Texas,4,16108.692224897926
Texas,9,16854.095926013135
Texas,12,6089.896303860192
Texas,13,195257.45571299604
Texas,11,8058.550767280519
Texas,14,711.9509978073509
Texas,12,27907.977847380338
Texas,14,7730.2619872965415
Texas,11,50150.39573478296
Texas,12,86149.24424610371
Texas,13,69958.62404952582
Texas,8,103730.33248273759
Texas,5,37459.38109312244
Texas,11,8699.095485538615
